queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
organisation-1082,organisation,organisation:topo-soft,Topo Soft,assertion:wikipedia:list-of-zx-spectrum-games:drazen-petrovic-basket:publisher-as-printed:topo-soft,Topo Soft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1083,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dream-warrior:developer-as-printed:ashminster-computing-roger-taylor-stefan-ufnowski-james-hartshorn,"Ashminster Computing (Roger Taylor) Stefan Ufnowski , James Hartshorn",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1084,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dream-warrior:licensed-from-as-printed:tarann,Tarann,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1085,organisation,organisation:u-s-gold,U.S. Gold,assertion:wikipedia:list-of-zx-spectrum-games:dream-warrior:publisher-as-printed:u-s-gold,U.S. Gold,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1086,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:driller:developer-as-printed:major-developments-chris-andrews-paul-gregory-stephen-northcott,"Major Developments (Chris Andrews, Paul Gregory, Stephen Northcott)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1087,organisation,organisation:incentive-software,Incentive Software,assertion:wikipedia:list-of-zx-spectrum-games:driller:publisher-as-printed:incentive-software,Incentive Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1088,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:drive-in:developer-as-printed:bob-hamilton,Bob Hamilton,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1089,organisation,organisation:fantasy-software,Fantasy Software,assertion:wikipedia:list-of-zx-spectrum-games:drive-in:publisher-as-printed:fantasy-software,Fantasy Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1090,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:droidz:developer-as-printed:david-lyttle-s-lyttle,"David Lyttle, S. Lyttle",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1091,organisation,organisation:silverbird-software,Silverbird Software,assertion:wikipedia:list-of-zx-spectrum-games:droidz:publisher-as-printed:silverbird-software,Silverbird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1092,organisation,organisation:sinclair-research-ltd,Sinclair Research Ltd,assertion:wikipedia:list-of-zx-spectrum-games:drop-a-brick:developer-as-printed:sinclair-research-ltd,Sinclair Research Ltd,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1093,organisation,organisation:sinclair-research-ltd,Sinclair Research Ltd,assertion:wikipedia:list-of-zx-spectrum-games:drop-a-brick:publisher-as-printed:sinclair-research-ltd,Sinclair Research Ltd,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1094,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:druid:developer-as-printed:dean-carter-andrew-bailey,"Dean Carter , Andrew Bailey",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1095,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:druid:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1096,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:druids-moon:developer-as-printed:charles-a-sharp,Charles A. Sharp,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1097,organisation,organisation:alternative-software,Alternative Software,assertion:wikipedia:list-of-zx-spectrum-games:druids-moon:publisher-as-printed:alternative-software,Alternative Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1098,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:duck-out:developer-as-printed:josko-soft-fernando-ignacio,"Josko Soft (Fernando, Ignacio)",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1099,organisation,organisation:dro-soft,Dro Soft,assertion:wikipedia:list-of-zx-spectrum-games:duck-out:publisher-as-printed:dro-soft,Dro Soft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1100,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:duct-the:developer-as-printed:david-pridmore,David Pridmore,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1101,organisation,organisation:gremlin-graphics,Gremlin Graphics,assertion:wikipedia:list-of-zx-spectrum-games:duct-the:publisher-as-printed:gremlin-graphics,Gremlin Graphics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1102,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:duel-test-drive-ii-the:developer-as-printed:random-access-alan-jardine,Random Access (Alan Jardine),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1103,organisation,organisation:accolade,Accolade,assertion:wikipedia:list-of-zx-spectrum-games:duel-test-drive-ii-the:publisher-as-printed:accolade,Accolade,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1104,organisation,organisation:elite-systems,Elite Systems,assertion:wikipedia:list-of-zx-spectrum-games:dukes-of-hazzard-the:developer-as-printed:elite-systems,Elite Systems,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1105,organisation,organisation:elite-systems,Elite Systems,assertion:wikipedia:list-of-zx-spectrum-games:dukes-of-hazzard-the:publisher-as-printed:elite-systems,Elite Systems,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1106,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dun-darach:developer-as-printed:greg-follis-roy-carter,"Greg Follis , Roy Carter",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1107,organisation,organisation:gargoyle-games,Gargoyle Games,assertion:wikipedia:list-of-zx-spectrum-games:dun-darach:publisher-as-printed:gargoyle-games,Gargoyle Games,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1108,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dungeon-master-the:developer-as-printed:graham-stafford,Graham Stafford,wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1109,organisation,organisation:crystal-computing,Crystal Computing,assertion:wikipedia:list-of-zx-spectrum-games:dungeon-master-the:publisher-as-printed:crystal-computing,Crystal Computing,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1110,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dusk-over-elfinton:developer-as-printed:david-harper-james-hooper,"David Harper, James Hooper",wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1111,organisation,organisation:bandit-video-games,Bandit Video Games,assertion:wikipedia:list-of-zx-spectrum-games:dusk-over-elfinton:publisher-as-printed:bandit-video-games,Bandit Video Games,wikipedia,0.95,normalised exact label match,,review-existing-match,unresolved
organisation-1112,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dusty-droid-and-the-garbage-gobblers:developer-as-printed:harry-s-price,Harry S. Price,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1113,organisation,organisation:pirate-software,Pirate Software,assertion:wikipedia:list-of-zx-spectrum-games:dusty-droid-and-the-garbage-gobblers:publisher-as-printed:pirate-software,Pirate Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1114,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dyna-star:developer-as-printed:binary-dynamics-martyn-hartley-paul-scrivin,"Binary Dynamics (Martyn Hartley, Paul Scrivin)",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1115,organisation,organisation:pirate-software,Pirate Software,assertion:wikipedia:list-of-zx-spectrum-games:dyna-star:publisher-as-printed:pirate-software,Pirate Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1116,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dynamic-duo:developer-as-printed:probe-software-antony-r-lill,Probe Software ( Antony R. Lill ),wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1117,organisation,organisation:firebird-software,Firebird Software,assertion:wikipedia:list-of-zx-spectrum-games:dynamic-duo:publisher-as-printed:firebird-software,Firebird Software,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1118,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dynamite-d-x:developer-as-printed:core-design-stuart-gregg,CORE Design (Stuart Gregg),wikipedia,0.00,no canonical exact match,,review-new-candidate,unresolved
organisation-1119,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dynamite-d-x:licensed-from-as-printed:sega,Sega,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1120,organisation,organisation:activision,Activision,assertion:wikipedia:list-of-zx-spectrum-games:dynamite-d-x:publisher-as-printed:activision,Activision,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
organisation-1121,organisation,,,assertion:wikipedia:list-of-zx-spectrum-games:dynamite-dan-ii:developer-as-printed:rod-bowkett,Rod Bowkett,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
organisation-1122,organisation,organisation:mirrorsoft,Mirrorsoft,assertion:wikipedia:list-of-zx-spectrum-games:dynamite-dan-ii:publisher-as-printed:mirrorsoft,Mirrorsoft,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
