queue_id,entity_type,current_internal_entity,current_internal_label,external_record,external_label,source_system,match_score,reason,conflict_notes,suggested_action,decision
game-7455,game,game:play-for-your-life,Play For Your Life,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:developer-as-printed:dusko-dimitrijevic-dragoljub-andjelkovic,Play for Your Life,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7456,game,game:play-for-your-life,Play For Your Life,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:publisher-as-printed:imagine-software-your-sinclair,Play for Your Life,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7457,game,game:play-for-your-life,Play For Your Life,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:release-date-as-printed:1988,Play for Your Life,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7458,game,game:play-for-your-life,Play For Your Life,assertion:wikipedia:list-of-zx-spectrum-games:play-for-your-life:title-seed:play-for-your-life,Play for Your Life,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7459,game,game:plot-the,"Plot, The",assertion:wikipedia:list-of-zx-spectrum-games:plot-the:developer-as-printed:odin-computer-graphics-paul-salmon-keith-tinman,"Plot, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7460,game,game:plot-the,"Plot, The",assertion:wikipedia:list-of-zx-spectrum-games:plot-the:publisher-as-printed:firebird-software,"Plot, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7461,game,game:plot-the,"Plot, The",assertion:wikipedia:list-of-zx-spectrum-games:plot-the:release-date-as-printed:1988,"Plot, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7462,game,game:plot-the,"Plot, The",assertion:wikipedia:list-of-zx-spectrum-games:plot-the:title-seed:plot-the,"Plot, The",wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7463,game,game:plotting,Plotting,assertion:wikipedia:list-of-zx-spectrum-games:plotting:developer-as-printed:twilight-jason-mcgann-peter-tattersall-sean-conran,Plotting,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7464,game,game:plotting,Plotting,assertion:wikipedia:list-of-zx-spectrum-games:plotting:licensed-from-as-printed:taito,Plotting,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7465,game,game:plotting,Plotting,assertion:wikipedia:list-of-zx-spectrum-games:plotting:publisher-as-printed:ocean-software,Plotting,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7466,game,game:plotting,Plotting,assertion:wikipedia:list-of-zx-spectrum-games:plotting:release-date-as-printed:1990,Plotting,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7467,game,game:plotting,Plotting,assertion:wikipedia:list-of-zx-spectrum-games:plotting:title-seed:plotting,Plotting,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7468,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:developer-as-printed:arcadia-soft,"Poder Oscuro, El",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7469,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:publisher-as-printed:zigurat,"Poder Oscuro, El",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7470,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:release-date-as-printed:1988,"Poder Oscuro, El",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7471,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poder-oscuro-el:title-seed:poder-oscuro-el,"Poder Oscuro, El",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7472,game,game:pogostick-olympics,Pogostick Olympics,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:developer-as-printed:probe-software,Pogostick Olympics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7473,game,game:pogostick-olympics,Pogostick Olympics,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:publisher-as-printed:silverbird-software,Pogostick Olympics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7474,game,game:pogostick-olympics,Pogostick Olympics,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:release-date-as-printed:1988,Pogostick Olympics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7475,game,game:pogostick-olympics,Pogostick Olympics,assertion:wikipedia:list-of-zx-spectrum-games:pogostick-olympics:title-seed:pogostick-olympics,Pogostick Olympics,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7476,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:developer-as-printed:data-design-systems-stewart-green-s-w-scott,Pogotron,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7477,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:publisher-as-printed:gamebusters,Pogotron,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7478,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:release-date-as-printed:1989,Pogotron,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7479,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pogotron:title-seed:pogotron,Pogotron,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7480,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poklad:developer-as-printed:franti-ek-fuka,Poklad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7481,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poklad:publisher-as-printed:proxima-software,Poklad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7482,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poklad:release-date-as-printed:1984,Poklad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7483,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poklad:title-seed:poklad,Poklad,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7484,game,game:pole-position,Pole Position,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:developer-as-printed:graeme-devine,Pole Position,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7485,game,game:pole-position,Pole Position,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:licensed-from-as-printed:atari-games,Pole Position,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7486,game,game:pole-position,Pole Position,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:publisher-as-printed:atarisoft,Pole Position,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7487,game,game:pole-position,Pole Position,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:release-date-as-printed:1984,Pole Position,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7488,game,game:pole-position,Pole Position,assertion:wikipedia:list-of-zx-spectrum-games:pole-position:title-seed:pole-position,Pole Position,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7489,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:developer-as-printed:cande-software,Poli Díaz Boxeo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7490,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:licensed-from-as-printed:poli-d-az,Poli Díaz Boxeo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7491,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:publisher-as-printed:opera-soft,Poli Díaz Boxeo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7492,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:release-date-as-printed:1990,Poli Díaz Boxeo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7493,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poli-d-az-boxeo:title-seed:poli-d-az-boxeo,Poli Díaz Boxeo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7494,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poogaboo:developer-as-printed:paco-suarez-garcia-carlos-diaz-angel-zarazaga,Poogaboo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7495,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poogaboo:publisher-as-printed:ocean-soft,Poogaboo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7496,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poogaboo:release-date-as-printed:1991,Poogaboo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7497,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poogaboo:title-seed:poogaboo,Poogaboo,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7498,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pool-3d:developer-as-printed:aardvark-software-jeff-caulder,"Pool, 3D",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7499,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pool-3d:licensed-from-as-printed:maltese-joe-barbara,"Pool, 3D",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7500,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pool-3d:publisher-as-printed:firebird-software,"Pool, 3D",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7501,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pool-3d:release-date-as-printed:1989,"Pool, 3D",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7502,game,,,assertion:wikipedia:list-of-zx-spectrum-games:pool-3d:title-seed:pool-3d,"Pool, 3D",wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7503,game,game:popeye-2,Popeye 2,assertion:wikipedia:list-of-zx-spectrum-games:popeye-2:developer-as-printed:bizarre-developments-richard-stevenson-mike-lister-paul-bellamy,Popeye 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7504,game,game:popeye-2,Popeye 2,assertion:wikipedia:list-of-zx-spectrum-games:popeye-2:licensed-from-as-printed:king-features-syndicate,Popeye 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7505,game,game:popeye-2,Popeye 2,assertion:wikipedia:list-of-zx-spectrum-games:popeye-2:publisher-as-printed:alternative-software,Popeye 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7506,game,game:popeye-2,Popeye 2,assertion:wikipedia:list-of-zx-spectrum-games:popeye-2:release-date-as-printed:1991,Popeye 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7507,game,game:popeye-2,Popeye 2,assertion:wikipedia:list-of-zx-spectrum-games:popeye-2:title-seed:popeye-2,Popeye 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7508,game,game:popeye-3,Popeye 3,assertion:wikipedia:list-of-zx-spectrum-games:popeye-3:developer-as-printed:bizarre-developments-richard-stevenson-paul-bellamy,Popeye 3,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7509,game,game:popeye-3,Popeye 3,assertion:wikipedia:list-of-zx-spectrum-games:popeye-3:licensed-from-as-printed:king-features-syndicate,Popeye 3,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7510,game,game:popeye-3,Popeye 3,assertion:wikipedia:list-of-zx-spectrum-games:popeye-3:publisher-as-printed:alternative-software,Popeye 3,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7511,game,game:popeye-3,Popeye 3,assertion:wikipedia:list-of-zx-spectrum-games:popeye-3:release-date-as-printed:1992,Popeye 3,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7512,game,game:popeye-3,Popeye 3,assertion:wikipedia:list-of-zx-spectrum-games:popeye-3:title-seed:popeye-3,Popeye 3,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7513,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poseidon-planet-eleven:developer-as-printed:pal-developments-ltd-nigel-spieght,Poseidon: Planet Eleven,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7514,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poseidon-planet-eleven:publisher-as-printed:hi-tec-software,Poseidon: Planet Eleven,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7515,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poseidon-planet-eleven:release-date-as-printed:1990,Poseidon: Planet Eleven,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7516,game,,,assertion:wikipedia:list-of-zx-spectrum-games:poseidon-planet-eleven:title-seed:poseidon-planet-eleven,Poseidon: Planet Eleven,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7517,game,,,assertion:wikipedia:list-of-zx-spectrum-games:post-mortem:developer-as-printed:genesis-soft-julio-casal-juan-casal-miguel-angel-borreguero-quesada,Post Mortem,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7518,game,,,assertion:wikipedia:list-of-zx-spectrum-games:post-mortem:developer-as-printed:genesis-soft-sergio-rios,Post Mortem,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7519,game,,,assertion:wikipedia:list-of-zx-spectrum-games:post-mortem:publisher-as-printed:iber-software,Post Mortem,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7520,game,,,assertion:wikipedia:list-of-zx-spectrum-games:post-mortem:release-date-as-printed:1988,Post Mortem,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7521,game,,,assertion:wikipedia:list-of-zx-spectrum-games:post-mortem:title-seed:post-mortem,Post Mortem,wikipedia,0.00,no canonical exact match,duplicate external label; queue each row and do not merge automatically,review-new-candidate,unresolved
game-7522,game,game:postman-pat-2,Postman Pat 2,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-2:developer-as-printed:enigma-variations-strawberry-jam-shaun-mcclure,Postman Pat 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7523,game,game:postman-pat-2,Postman Pat 2,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-2:licensed-from-as-printed:bbc-woodland-animations,Postman Pat 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7524,game,game:postman-pat-2,Postman Pat 2,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-2:publisher-as-printed:alternative-software,Postman Pat 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7525,game,game:postman-pat-2,Postman Pat 2,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-2:release-date-as-printed:1989,Postman Pat 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7526,game,game:postman-pat-2,Postman Pat 2,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-2:title-seed:postman-pat-2,Postman Pat 2,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7527,game,game:postman-pat-3-to-the-rescue,Postman Pat 3 - To the Rescue,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-3-to-the-rescue:developer-as-printed:dave-lowe,Postman Pat 3: To the Rescue,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7528,game,game:postman-pat-3-to-the-rescue,Postman Pat 3 - To the Rescue,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-3-to-the-rescue:licensed-from-as-printed:bbc-enterprises-woodland-animations,Postman Pat 3: To the Rescue,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7529,game,game:postman-pat-3-to-the-rescue,Postman Pat 3 - To the Rescue,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-3-to-the-rescue:publisher-as-printed:alternative-software,Postman Pat 3: To the Rescue,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7530,game,game:postman-pat-3-to-the-rescue,Postman Pat 3 - To the Rescue,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-3-to-the-rescue:release-date-as-printed:1992,Postman Pat 3: To the Rescue,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7531,game,game:postman-pat-3-to-the-rescue,Postman Pat 3 - To the Rescue,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat-3-to-the-rescue:title-seed:postman-pat-3-to-the-rescue,Postman Pat 3: To the Rescue,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7532,game,game:postman-pat,Postman Pat,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat:developer-as-printed:enigma-variations-ian-richards,Postman Pat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7533,game,game:postman-pat,Postman Pat,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat:licensed-from-as-printed:bbc-woodland-animations,Postman Pat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7534,game,game:postman-pat,Postman Pat,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat:publisher-as-printed:alternative-software,Postman Pat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7535,game,game:postman-pat,Postman Pat,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat:release-date-as-printed:1989,Postman Pat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7536,game,game:postman-pat,Postman Pat,assertion:wikipedia:list-of-zx-spectrum-games:postman-pat:title-seed:postman-pat,Postman Pat,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7537,game,game:potsworth-and-co,Potsworth & Co,assertion:wikipedia:list-of-zx-spectrum-games:potsworth-and-co:developer-as-printed:visual-impact-dave-thompson-mark-wallace-richard-morton-mark-cooksey,Potsworth & Co.,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7538,game,game:potsworth-and-co,Potsworth & Co,assertion:wikipedia:list-of-zx-spectrum-games:potsworth-and-co:licensed-from-as-printed:hanna-barbera-sleepy-kids,Potsworth & Co.,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7539,game,game:potsworth-and-co,Potsworth & Co,assertion:wikipedia:list-of-zx-spectrum-games:potsworth-and-co:publisher-as-printed:hi-tec-software,Potsworth & Co.,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7540,game,game:potsworth-and-co,Potsworth & Co,assertion:wikipedia:list-of-zx-spectrum-games:potsworth-and-co:release-date-as-printed:1992,Potsworth & Co.,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7541,game,game:potsworth-and-co,Potsworth & Co,assertion:wikipedia:list-of-zx-spectrum-games:potsworth-and-co:title-seed:potsworth-and-co,Potsworth & Co.,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7542,game,game:potty-painter,Potty Painter,assertion:wikipedia:list-of-zx-spectrum-games:potty-painter:developer-as-printed:john-f-cain,Potty Painter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7543,game,game:potty-painter,Potty Painter,assertion:wikipedia:list-of-zx-spectrum-games:potty-painter:publisher-as-printed:rabbit-software,Potty Painter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7544,game,game:potty-painter,Potty Painter,assertion:wikipedia:list-of-zx-spectrum-games:potty-painter:release-date-as-printed:1983,Potty Painter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7545,game,game:potty-painter,Potty Painter,assertion:wikipedia:list-of-zx-spectrum-games:potty-painter:title-seed:potty-painter,Potty Painter,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7546,game,game:potty-pigeon,Potty Pigeon,assertion:wikipedia:list-of-zx-spectrum-games:potty-pigeon:developer-as-printed:shaun-hollingworth-r-vessey-p-jackson,Potty Pigeon,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7547,game,game:potty-pigeon,Potty Pigeon,assertion:wikipedia:list-of-zx-spectrum-games:potty-pigeon:publisher-as-printed:gremlin-graphics,Potty Pigeon,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7548,game,game:potty-pigeon,Potty Pigeon,assertion:wikipedia:list-of-zx-spectrum-games:potty-pigeon:release-date-as-printed:1984,Potty Pigeon,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7549,game,game:potty-pigeon,Potty Pigeon,assertion:wikipedia:list-of-zx-spectrum-games:potty-pigeon:title-seed:potty-pigeon,Potty Pigeon,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7550,game,game:power-drift,Power Drift,assertion:wikipedia:list-of-zx-spectrum-games:power-drift:developer-as-printed:john-mullins-clive-paul-dave-lowe,Power Drift,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7551,game,game:power-drift,Power Drift,assertion:wikipedia:list-of-zx-spectrum-games:power-drift:licensed-from-as-printed:sega,Power Drift,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7552,game,game:power-drift,Power Drift,assertion:wikipedia:list-of-zx-spectrum-games:power-drift:publisher-as-printed:activision,Power Drift,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7553,game,game:power-drift,Power Drift,assertion:wikipedia:list-of-zx-spectrum-games:power-drift:release-date-as-printed:1989,Power Drift,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7554,game,game:power-drift,Power Drift,assertion:wikipedia:list-of-zx-spectrum-games:power-drift:title-seed:power-drift,Power Drift,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7555,game,game:power-magic,Power Magic,assertion:wikipedia:list-of-zx-spectrum-games:power-magic:developer-as-printed:gamesoft-jesus-j-puente-cesar-diez,Power Magic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7556,game,game:power-magic,Power Magic,assertion:wikipedia:list-of-zx-spectrum-games:power-magic:publisher-as-printed:zigurat,Power Magic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7557,game,game:power-magic,Power Magic,assertion:wikipedia:list-of-zx-spectrum-games:power-magic:release-date-as-printed:1990,Power Magic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7558,game,game:power-magic,Power Magic,assertion:wikipedia:list-of-zx-spectrum-games:power-magic:title-seed:power-magic,Power Magic,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7559,game,game:power-pyramids,Power Pyramids,assertion:wikipedia:list-of-zx-spectrum-games:power-pyramids:developer-as-printed:quicksilva-julian-skelly-andy-brown,Power Pyramids,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7560,game,game:power-pyramids,Power Pyramids,assertion:wikipedia:list-of-zx-spectrum-games:power-pyramids:publisher-as-printed:grandslam-entertainment,Power Pyramids,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7561,game,game:power-pyramids,Power Pyramids,assertion:wikipedia:list-of-zx-spectrum-games:power-pyramids:release-date-as-printed:1988,Power Pyramids,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7562,game,game:power-pyramids,Power Pyramids,assertion:wikipedia:list-of-zx-spectrum-games:power-pyramids:title-seed:power-pyramids,Power Pyramids,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7563,game,game:powerama,Powerama,assertion:wikipedia:list-of-zx-spectrum-games:powerama:developer-as-printed:david-crummack-craig-galley,Powerama,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
game-7564,game,game:powerama,Powerama,assertion:wikipedia:list-of-zx-spectrum-games:powerama:publisher-as-printed:power-house-the,Powerama,wikipedia,0.95,normalised exact label match,duplicate external label; queue each row and do not merge automatically,review-existing-match,unresolved
